estado,ano,mes,producao_litros,temperatura_media,chuvas_mm,preco_litro
SC,2018,12,24593,23.484791973314795,154.79947281226828,1.95
RS,2023,1,20903,26.74721945747263,39.810733690219024,1.7
SC,2021,6,8531,22.00472415575464,84.82100240318026,2.01
PR,2017,1,17254,26.195359459176654,115.92713818319783,2.18
MG,2017,12,14527,24.302205738952555,4.066191723862929,2.32
MG,2020,7,11902,25.818629328052808,74.8062279898515,2.07
PE,2020,3,7460,23.130938481739346,135.58743199876048,2.64
PA,2018,6,14256,24.54902985112196,78.63291939081073,2.11
SC,2023,7,10469,26.816229525169717,8.869364838219866,1.96
PR,2018,1,10102,23.948485684235372,55.632874614330966,2.26
MG,2023,1,8164,22.425435660197017,32.74403344449732,2.31
GO,2018,5,16999,18.546763837504432,124.81019495153718,1.87
PA,2016,6,8161,25.624597489366337,105.86436206175897,1.82
SC,2016,9,8191,21.685036218384166,21.92698613931455,1.61
GO,2019,1,15889,22.43835264883975,18.101588733337096,2.01
GO,2018,4,11278,20.78742811334511,63.75716621530828,2.47
PE,2021,10,11412,23.30974571516593,101.5645741805388,2.3
GO,2019,8,17164,30.292631745141193,66.40663690035625,2.44
SP,2020,10,18568,25.056117330022854,117.51132715273995,1.9
SC,2018,9,1360,22.06758552643945,115.77861994302089,2.05
PA,2016,3,11356,22.631089822511292,126.61518884191928,1.53
PR,2023,11,4948,19.68381075016089,29.33330167986334,2.4
RS,2021,2,10066,20.608164228148265,86.20900840209333,2.5
PE,2018,4,11966,20.131449842097275,153.77163586511884,1.78
PA,2017,2,10225,24.810996249484,66.40677461902003,2.59
BA,2017,1,6873,25.340135697812748,59.32243463453327,2.03
PR,2023,12,6619,24.232795409523234,75.58361615998618,1.78
PR,2019,3,15639,25.109522072259136,74.32945377717797,2.01
BA,2017,7,19674,21.701390728963894,106.07365560861301,2.29
PR,2019,1,1697,20.55516949681627,70.92388606406479,2.08
RS,2016,2,10361,20.536149526936903,0.0,1.93
PR,2018,1,15659,20.40322178560891,159.2657338299369,2.28
PA,2016,8,11836,25.07602411815343,125.3210472389014,2.31
BA,2016,5,6431,30.04109504860456,107.45409208924573,2.05
SP,2022,8,9611,20.85817787972688,95.29137302222743,1.99
SC,2015,3,13510,22.974162564506244,83.86470500657818,1.94
BA,2021,12,10464,24.608680137798377,60.001667662579486,2.24
CE,2019,7,11760,23.16297593547591,6.120831735104531,1.62
GO,2022,8,11904,24.998850601470366,181.3719484613981,1.87
MG,2015,6,9378,22.273827361988563,101.04468035747828,2.05
CE,2021,7,16082,21.958996466462803,19.444612131998582,1.86
BA,2019,12,9612,23.45297891014914,48.69232415398494,2.18
CE,2018,2,6972,24.979684291014387,115.22402545118527,2.15
MG,2021,8,23148,27.84747611182381,114.22658331706438,2.84
SP,2016,5,11611,25.129906128539446,62.62464687679076,1.87
RS,2015,7,1000,23.243529447493263,46.10659535318445,2.1
BA,2015,1,18273,26.49238176930993,71.38894208628525,1.81
GO,2015,5,18257,27.000302691616746,3.5291736995003333,2.68
BA,2019,1,14285,23.089959243540438,76.21699547107602,2.61
MG,2021,12,15158,23.5621410065129,76.74880574487099,1.63
PR,2016,8,22798,22.71869095109362,176.3323482396492,2.05
GO,2022,4,7185,26.462709916307574,77.4657524433456,2.11
PR,2018,4,12666,24.222571712038654,112.64241256154625,2.0
PR,2017,2,21848,19.78344320664671,179.91437802420188,1.95
BA,2022,5,22907,25.21847649039169,46.635579329864676,2.33
PE,2016,1,10169,28.468905850165036,68.76546838946149,2.64
BA,2017,9,22050,28.705806319313773,73.02979427804763,2.34
SC,2017,5,16013,22.562678711409262,16.27099840847724,2.36
PE,2015,6,19476,21.910170947423268,86.92504891812979,1.99
GO,2020,2,15849,29.693604227397373,158.16957813624578,2.41
GO,2016,10,13527,28.70011116433213,142.277718072811,2.4
SP,2015,10,23046,25.401908103884644,159.11362253297693,1.96
PA,2016,1,9356,18.863422919632818,68.30993019269845,2.03
BA,2020,4,21511,22.18103824428673,43.540903205972235,1.63
MG,2018,7,22303,20.719323943033537,212.80254353384873,1.69
CE,2020,6,18815,29.43706887752848,110.73863592459243,1.97
SC,2023,10,11641,19.423260224448356,19.381264798452463,1.78
SP,2022,1,13222,29.410945788862577,228.01977423497897,2.34
GO,2015,1,5625,23.683425518021732,95.50100193306737,2.05
PA,2022,8,9737,20.40690194737446,0.0,2.26
CE,2023,4,15103,26.960395305111117,172.72644344886933,1.73
BA,2020,5,4866,25.888482467998774,0.0,2.49
RS,2019,7,10510,20.20133200698612,114.42082356893977,2.25
PA,2020,8,21724,23.924270824009547,142.12223504155253,2.22
PR,2020,10,11228,28.126705173591997,134.0696890055056,2.38
RS,2023,7,17168,22.77028943161649,177.8044743405551,2.2
MG,2018,2,14832,29.03918542911632,150.85633960525524,1.8
PA,2016,4,10461,21.765651449648548,192.83180283175182,2.29
SC,2023,10,11224,19.133920865137398,95.35063584878739,1.86
PE,2016,12,12834,24.135647151292527,79.31922472352159,2.16
SP,2023,1,1744,19.618071900966545,82.66737130441474,1.87
PE,2016,10,16734,24.374661869703033,168.68237858504648,2.6
CE,2022,9,11408,24.015429424423402,68.03106082588322,2.3
SC,2023,3,16909,21.723220377542287,142.37021042462695,2.4
MG,2023,12,13941,29.636047439515075,57.00475334112598,1.87
PR,2023,3,11187,23.988072986140253,57.9089098404888,2.19
SC,2016,10,12987,26.593096039168785,159.21422985162815,2.16
GO,2018,9,13004,26.78615349668462,121.83329250812491,2.13
PE,2021,10,19380,29.283033691002057,0.0,1.52
GO,2016,3,12313,20.371743996854732,57.30924666440811,2.69
PA,2015,8,13440,18.727582133723075,0.0,2.09
GO,2017,2,5690,29.172062146696515,81.22358700989719,2.25
PA,2018,3,11764,25.743362835491173,86.32870901936782,1.71
GO,2022,2,19271,24.3789330414041,76.2979429781138,2.54
SC,2020,1,14144,23.600107299018212,160.3246309235625,2.51
BA,2016,2,6594,23.068059354455155,120.6527015893069,2.36
CE,2023,8,7130,26.583498707946543,223.29255894169282,2.18
SC,2016,9,8292,19.668689833270374,126.70594059692786,2.8
MG,2019,2,16998,25.431994369269574,127.62616164332307,2.39
CE,2018,7,16382,27.093948185800475,113.59970622706801,1.69
GO,2021,5,1000,26.22975631686915,86.5493335575896,2.17
PE,2022,3,11593,23.785828092854516,67.51755670102004,2.28
CE,2019,9,12738,23.992013436052034,88.25082589779687,2.13
SP,2019,6,7189,27.85707981171623,90.54608960675642,2.27
SP,2016,11,10047,25.745760568314935,95.28957082552529,2.53
BA,2022,1,18654,29.265543012098142,131.7993570682729,2.04
BA,2016,5,14044,18.771909894633108,115.00367523336473,1.99
PA,2020,7,9502,26.72014705155265,74.15358695689159,1.77
PA,2022,4,11063,21.566193799557013,63.092796558046196,1.54
SP,2020,8,10860,23.78126709652752,111.21391405453546,2.01
PA,2018,10,13409,28.12801945909156,53.663048109982135,1.9
PR,2018,5,4851,20.992943670208494,78.6559716164648,2.04
CE,2020,9,8651,30.346839549993764,73.43272548075211,1.92
PR,2018,9,17176,27.31698218334951,221.30233919909716,1.78
MG,2022,9,11637,25.737638827308075,36.29104921084997,1.93
BA,2023,1,7750,21.203889403237937,60.36816280263506,2.25
SP,2015,2,7956,23.460820905642592,72.22116165608973,1.94
GO,2018,3,15604,22.924865705303194,77.40160759033624,2.04
MG,2018,4,9410,20.303062421931905,149.99044918145523,2.73
SC,2016,10,14554,27.281296942285465,87.28060464485021,2.42
SC,2020,9,8865,22.786904022959025,33.790146962942416,2.17
PR,2017,10,6350,23.473356244107002,171.54570404988624,2.18
CE,2021,6,13222,23.624888147038803,113.18195004205646,1.89
RS,2019,1,11513,23.357471689888293,121.02617806418107,1.97
BA,2018,12,15425,25.591376369817116,132.54184184429414,2.02
BA,2019,9,16420,22.131981068049367,38.39793666195842,2.13
PE,2022,6,10210,27.0549557836769,99.65595334997333,2.09
PA,2017,4,13744,22.212159866651294,141.06238971383635,1.76
PA,2021,4,10055,23.914420625670765,67.98651473317577,2.28
PR,2020,3,15168,20.080219180631072,115.33303200594946,1.93
MG,2015,7,13167,27.21499193863425,127.17592746820111,2.68
BA,2021,3,8880,27.977462150918356,27.00219576761451,2.47
MG,2021,2,8462,26.14761450853077,48.3776705111946,1.6
RS,2015,10,13343,24.51124280643476,0.0,2.02
GO,2023,8,17810,23.891569208338385,111.33669009256013,2.58
MG,2020,4,16506,19.31329543004921,194.24848562076582,2.3
PA,2016,8,7284,19.93577502212317,65.39084497418432,2.13
RS,2019,1,7810,26.251488097577205,90.36562728927747,1.4
SC,2018,5,8547,23.457674721787726,150.66617274598588,2.03
SP,2021,9,9017,19.92232566821516,113.29378227657838,2.16
GO,2022,1,2916,19.78397865868521,51.3154910279079,1.48
SC,2015,11,15950,25.904738763640967,176.31537934502475,2.28
SP,2019,4,9720,26.62192342809514,109.86621211169319,1.89
BA,2017,6,14310,19.398241933391297,88.38921836776295,2.19
PA,2015,10,10421,24.456187977460196,92.52787111295834,2.14
PA,2017,8,11885,25.16366315123966,129.5434445238938,2.02
MG,2020,3,8574,22.249018628083746,69.33067478932377,2.34
RS,2021,5,11858,27.719199923935864,178.5810395244103,2.18
MG,2022,7,7643,22.96574394696393,162.9316670251587,2.91
RS,2018,1,11895,18.84942743143389,100.42398887182411,2.63
PR,2017,7,19286,23.41607590625702,103.08046931886551,1.8
BA,2019,12,14603,28.1039082060756,57.6979140135298,2.46
PR,2023,11,13455,22.963635757146207,68.13302993114092,1.88
PR,2020,8,5401,20.859364491670505,43.23018295868897,1.75
CE,2023,8,14836,25.884624035389017,89.79627336055711,1.66
CE,2020,9,15322,24.7752051466039,103.1171759978009,1.99
CE,2016,6,13341,23.991206344481135,20.49611299377959,2.4
BA,2019,12,13071,25.43137310936373,134.44559108984993,2.15
BA,2023,6,11299,21.924931022752748,56.45586395665027,2.25
SP,2022,2,15247,22.199941255038116,120.59058618639898,1.13
GO,2021,3,18985,26.18256058157691,140.36251010700596,2.03
SP,2015,4,13652,21.10083522200616,165.35269539017105,1.78
PA,2018,4,7141,28.844717777915463,154.8526711237539,1.63
BA,2021,8,7523,27.688107550746516,182.8321203218314,1.74
BA,2021,1,15631,20.567651434129385,140.77446661498385,2.12
PR,2020,10,7182,28.427428936309003,108.38620248189794,2.3
BA,2022,4,13005,24.456581339403254,76.3663051030035,1.83
SC,2020,11,10272,28.15436252210487,94.02810586814658,2.28
PA,2017,12,6638,24.400280743960362,181.47309243325373,2.34
SP,2018,11,16161,23.468445373714843,90.10793631156704,2.2
MG,2017,11,15533,23.15561047485196,99.74277361308864,1.84
PR,2015,4,5221,16.651223886325702,173.8111502247329,1.95
SC,2019,1,14407,26.781308897494807,88.33389369817516,2.2
MG,2015,3,13676,21.87869824237136,60.25973272570053,1.89
PR,2015,5,16187,26.879471858227106,156.6592707036254,2.29
GO,2016,6,12833,29.02187432899817,58.62456637378384,1.77
GO,2018,9,19134,22.267328926430967,120.19086969239373,2.21
MG,2020,9,11366,22.090147137167662,111.44146795894845,2.37
SC,2022,9,10639,27.02338071341894,115.7869781785397,2.16
BA,2017,11,7126,22.597360356351608,0.0,1.8
GO,2015,1,7330,27.95173782044306,139.02333943234007,1.61
MG,2017,12,6877,21.92641011975915,97.0252516759764,1.77
SC,2017,9,13091,28.314632328844155,130.81414561636035,2.25
PR,2019,8,10654,23.08278920510771,125.03966756135196,2.04
RS,2018,2,13653,24.990744268005074,115.79655039146621,1.92
PR,2018,11,5953,26.946772563611766,80.14100612827362,2.22
CE,2023,1,7721,25.53450899739688,80.69289881307333,1.5
BA,2021,1,7637,27.21198008486307,97.28531412390477,2.02
BA,2018,12,22846,19.63204336468901,108.57365952238142,1.77
PE,2017,6,11171,22.778394114765906,78.79997548658964,1.69
SC,2020,9,11668,24.18971297120737,147.14682038786293,1.95
RS,2017,7,11612,21.703444509469257,83.60784794750134,2.84
MG,2020,5,19764,26.91235366283143,51.00743806167095,2.29
SP,2023,11,3933,22.46325345845336,129.76177729915418,1.76
RS,2020,2,11700,21.70958063132912,194.0581753668559,2.46
MG,2018,1,3886,26.82136973512259,41.62239523915082,1.71
MG,2019,2,1000,20.86363647636027,93.73420542773209,2.56
PE,2020,1,8328,21.009844769575057,153.1950136664763,1.84
PE,2017,3,14060,25.524829293570292,128.49191878224818,2.13
SP,2022,6,8011,28.031464288644376,131.06201960661707,2.73
PE,2018,8,13978,24.48503673300897,101.52424023371456,1.99
SP,2022,3,12532,19.152467610273487,0.0,2.65
BA,2017,10,11304,26.054804818203575,112.89261914591222,2.08
MG,2021,9,18324,22.222205148157716,118.67413251485667,2.07
CE,2023,10,9019,27.362275901817288,156.2919650864615,1.83
PR,2018,5,13903,22.861039232725286,62.45161510983846,2.52
PA,2022,7,2984,27.431836711167406,184.14097862121798,1.95
SP,2017,8,12493,22.746572335247222,84.47770673795164,2.67
MG,2021,3,10713,21.933803047239746,75.86813144327992,1.91
GO,2017,2,6088,18.247306142935464,63.96168767257602,1.96
PE,2021,2,13992,22.02122548834086,152.31643078481378,2.4
PR,2020,5,8305,24.53181045752534,45.20037827910986,2.07
MG,2016,1,20660,24.301333490579342,131.59632061475796,2.19
MG,2017,2,1000,25.834907356495016,59.621709263643346,1.71
GO,2020,9,13241,27.732442210919224,97.7920952604366,2.13
SP,2018,7,12213,24.08599962110596,23.767297175436113,2.21
BA,2020,6,10595,24.20319118084838,139.26883546901175,2.62
SP,2015,9,9353,27.338652759036293,92.49798637950857,1.96
CE,2015,7,12343,24.69304624372872,127.87151437356272,2.2
SP,2017,11,17310,21.23052677157694,91.05405021065532,2.46
BA,2022,5,3639,22.433605740158406,126.38739546957471,2.11
PR,2022,9,7970,17.610301654778226,97.69452365260882,2.43
MG,2018,6,6748,21.189787934081952,137.03195244292561,2.85
PA,2020,6,6513,18.929042922368396,126.68930704600204,2.11
CE,2022,11,13713,25.05300346267455,109.81211894692478,2.5
RS,2021,4,14946,27.634590636909618,54.99268094030522,2.25
PA,2021,12,17325,21.17745338338184,78.13045555741203,2.36
PE,2018,1,15025,21.28909690922294,61.38937123307209,2.31
PR,2023,5,15430,26.829426767666643,171.43473082366037,2.42
CE,2020,11,4940,22.647338665562376,139.01794245980494,2.4
BA,2017,9,19417,24.770241783118593,101.88741295994016,2.08
SP,2019,8,10951,26.229399796274507,71.89251354503484,1.93
PE,2019,8,17164,21.87576878116244,60.5114372792505,2.23
PR,2019,5,5119,21.93402338707851,106.1237580524202,1.66
SP,2022,12,10792,22.480843156510492,192.16047935313497,2.29
GO,2023,9,16715,19.339328331156473,100.29652490489228,2.32
MG,2023,3,12139,25.460030058207657,160.09601264994063,2.05
PE,2020,3,8230,25.80260674117052,113.78317283672591,2.11
CE,2020,1,18549,24.239066344334194,128.1287085182426,2.37
SC,2023,9,6142,28.07903020950585,76.20413466699101,2.32
CE,2018,6,11897,23.21644404360602,90.14662486947681,2.38
SP,2020,2,15200,25.85276971410405,58.45970475756335,2.33
MG,2018,8,22478,25.457503273236576,115.2291836540078,2.13
SC,2015,12,9708,21.60266422631809,87.82886237230255,2.1
PR,2021,9,10617,27.464599641242305,117.99427832830342,2.23
PA,2020,9,9776,24.384525572012038,50.73950606896193,2.54
PE,2023,2,13192,26.923827334266512,122.78638072480234,2.18
RS,2021,2,14939,20.097199707707823,108.4451446214557,2.49
SC,2021,7,17466,24.32926020382671,106.84348089708926,1.49
SC,2016,11,15780,22.61821958901983,119.46878999374302,2.2
PA,2023,4,9513,21.445645260449382,88.1199558798187,2.12
CE,2023,1,16066,28.228494293955286,290.3358683059797,1.6
PR,2020,8,12457,24.585889967870557,123.4222866439403,1.65
PA,2017,2,15726,19.569093415275944,105.25559885601864,2.24
MG,2015,3,16011,22.508078339325856,137.09871014159287,2.13
SC,2018,5,20150,26.817155773222684,73.93701536751048,2.34
PA,2017,3,10227,21.44136537037743,72.2814666908646,1.32
GO,2015,7,9272,21.135043939609304,140.01843401461616,2.42
MG,2017,7,14235,23.558866318680323,144.4571513783685,2.42
CE,2018,2,17912,25.407923377259685,159.58755627789992,1.69
PA,2022,7,12290,21.815183021943476,28.741546931078886,2.52
PE,2023,11,18238,25.172164127769303,93.68054731917643,2.64
PA,2017,6,15450,24.104586528334366,116.48154140976449,1.7
PR,2020,10,10993,24.46930760207793,136.01572125872156,2.13
BA,2019,9,14816,16.785768610410575,126.32914895815078,2.16
PE,2020,9,9825,24.04774488915201,57.44611911620901,1.56
SP,2018,2,13193,23.24792803141032,125.73784488819126,2.0
GO,2020,7,6634,25.171046246687855,116.06177379472115,2.52
PA,2021,5,11659,22.03858992061883,115.9257644390339,1.84
SP,2023,6,16998,22.887163494436138,45.17791780294937,2.65
PE,2021,1,15835,25.599310830104244,53.27671650823766,2.21
BA,2020,7,15104,28.33715433642698,190.61153311061815,1.86
PA,2015,6,13437,20.026280776389353,149.30562707182315,2.11
RS,2016,4,12799,25.539441611698468,96.8514974861332,1.66
SP,2015,1,5664,27.65979892660945,97.70559246286737,2.23
PR,2023,9,10969,26.084114911401137,211.14159574256672,2.04
PE,2023,4,12913,27.45761103099098,102.26667588309328,1.97
MG,2021,2,6377,22.369434741164753,94.160495438351,1.67
PA,2016,8,3241,27.71031566850662,60.32956744835911,2.08
RS,2020,2,17644,21.826613495272877,88.31679010973137,2.16
MG,2018,5,12254,24.16538461609217,15.857815240797606,1.69
SP,2015,11,13049,22.492827756839823,126.0396499225018,2.42
PA,2015,6,14778,22.61341445021113,162.9629498421525,2.18
SC,2019,11,7089,18.835938098417866,163.5199075318582,1.85
MG,2016,8,9982,18.08455449680418,64.87707338380571,2.07
CE,2018,11,19520,27.530350146522963,0.0,2.35
PE,2015,1,9556,18.602997479365776,116.96373557522517,2.51
MG,2018,1,10670,24.751327780547857,165.9353174857485,2.58
PA,2020,12,8652,20.102893091203317,19.79305288961845,2.64
MG,2018,4,8295,21.454337222956163,81.31976810452159,1.7
SP,2015,5,17527,26.0529077524154,117.8707310146205,1.89
SP,2021,9,1000,24.48610198083644,57.94690729986303,1.68
GO,2016,11,9714,23.618578755641664,13.592134019872262,2.43
MG,2023,7,13127,27.433962657744637,62.81435011066983,2.05
PR,2017,7,20483,23.130976634715307,71.54573347598281,2.48
SC,2022,8,6323,27.68993238139336,5.691932861481035,1.67
CE,2022,5,5471,20.791668040813327,153.57719850853164,1.89
PA,2017,5,7699,20.430628061952707,177.69577077277532,1.86
RS,2018,1,15508,23.5854955611603,101.47784303765137,2.47
PR,2016,9,12626,24.009827721308945,136.4743577953347,2.31
BA,2018,6,4786,21.42483565738038,26.04054007095239,1.49
BA,2023,9,12497,23.17168365619273,92.92108566572752,1.96
SP,2016,3,19757,28.09429426456679,71.05477307998379,2.39
BA,2017,5,13322,22.8168251191856,120.57786994132563,2.43
PA,2018,2,12822,18.190892175206752,0.0,2.22
MG,2019,10,13123,18.770005793800294,84.79647527450962,2.15
SC,2015,5,14072,30.25987684602432,131.42003980237357,1.82
BA,2021,8,5664,28.35172710245798,111.90987594754942,2.42
GO,2021,11,10840,22.69199408932515,139.145349745161,1.74
CE,2023,2,11101,26.4317813977379,70.08122091147246,1.62
RS,2018,8,9582,24.781255820313287,0.0,2.16
MG,2020,4,15430,27.811516143103187,154.9442213996148,1.97
PE,2016,10,8830,20.786333140513346,137.9573088265554,2.32
SP,2018,10,10200,20.8710928999687,178.43786176262137,2.25
SP,2016,1,5699,27.95810632746888,103.71282093431631,2.61
PA,2019,5,13891,19.520271039748476,120.81195870074028,2.22
PR,2021,1,16709,24.209408387510184,216.46238515850501,2.42
BA,2015,7,10194,23.865891552774645,7.449474954081282,1.84
MG,2021,8,16036,26.352784708507276,122.23519811139958,2.31
RS,2020,3,11265,24.419634671319034,160.8869801822188,2.02
PE,2020,3,1000,23.60388094055328,110.62908563738839,1.95
GO,2022,7,11742,22.858380815846846,103.31535395647177,1.83
RS,2022,4,11122,21.01558171917064,25.821387590039407,2.56
SC,2020,3,12514,23.501706710948696,173.36115748565183,2.1
GO,2017,8,13265,27.495298239195574,153.44700830827122,1.86
BA,2019,3,8580,23.142200565799573,164.12794698324637,2.3
PE,2016,7,19356,28.218780537522708,98.92230696245144,1.97
PE,2019,2,11669,26.19301273520057,83.96352184499798,1.86
RS,2023,11,11001,25.429738189641796,99.66470801073166,2.97
PE,2015,11,15722,23.51453031547207,184.96613452127656,1.74
PA,2019,1,12092,22.11477280811348,86.98461114395971,2.66
CE,2020,12,24829,29.04476512777489,174.0971439596065,1.86
PA,2021,6,10950,26.38075235300743,92.64510079477574,2.29
RS,2023,8,13759,23.581858811220663,57.13710090210435,2.07
